rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,idx
-100.83,-115.0,-98.56,-115.0,-100.89,-99.32,-99.255,-98.346,-115.0,6,3,3,3,3,0,3480
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,6,3,3,3,3,0,2542
-101.28,-115.0,-100.06,-115.0,-99.34,-93.73,-98.74,-98.7875,-115.0,6,4,3,2,3,1,4706
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.0616666666667,-115.0,6,4,3,2,3,1,282
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-83.84666666666669,-78.2614285714286,-115.0,6,3,3,3,3,0,2611
-98.748,-98.16,-99.592,-102.28,-91.935,-92.51428571428568,-100.03,-100.81,-115.0,6,3,3,3,3,0,2315
-109.088333333333,-107.2,-107.14857142857099,-108.9875,-105.637142857143,-103.66,-104.68,-103.915,-115.0,6,4,3,2,3,1,1379
-102.003333333333,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,6,4,3,2,3,1,4823
-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-97.404,-115.0,6,3,3,3,3,0,3363
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.79857142857142,-89.625,-115.0,6,4,3,2,3,1,582
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,6,4,3,2,3,1,137
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-93.4516666666667,-96.1257142857143,-95.79,-115.0,6,3,3,3,3,0,3847
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,6,3,3,3,3,0,3780
-98.748,-106.79,-98.396,-97.235,-89.395,-92.51428571428568,-100.03,-95.44,-115.0,6,3,3,3,3,0,2137
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.68714285714279,-93.86,-115.0,6,4,3,2,3,1,704
-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-85.3125,-78.2614285714286,-115.0,6,3,3,3,3,0,2772
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,6,4,3,2,3,1,5138
-98.748,-97.35,-99.592,-99.62,-91.935,-92.51428571428568,-100.03,-96.85,-115.0,6,3,3,3,3,0,2188
-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.0766666666667,-98.25142857142859,-97.52833333333332,-115.0,6,3,3,3,3,0,4004
-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,-78.2614285714286,-115.0,6,3,3,3,3,0,2891
-109.088333333333,-107.2,-107.14857142857099,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,6,4,3,2,3,1,1414
-103.705,-110.425,-107.381666666667,-110.33,-101.715,-105.56,-100.42333333333299,-101.46,-115.0,6,3,3,3,3,0,6384
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,6,4,3,2,3,1,161
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.1,-115.0,6,3,3,3,3,0,3647
-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.52428571428601,-104.68,-102.96,-115.0,6,4,3,2,3,1,1319
-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-107.153333333333,-102.12,-115.0,6,3,3,3,3,0,6541
-105.225,-115.0,-105.7,-115.0,-105.835,-115.0,-92.035,-92.1357142857143,-108.12,6,4,3,2,3,1,5401
-109.088333333333,-107.2,-107.14857142857099,-107.9375,-105.08714285714301,-104.704285714286,-104.425,-105.125,-115.0,6,4,3,2,3,1,1467
-103.705,-110.425,-107.381666666667,-110.33,-104.38,-105.56,-102.726666666667,-102.12,-115.0,6,3,3,3,3,0,6419
-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-83.0766666666667,-78.2614285714286,-115.0,6,3,3,3,3,0,2998
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,6,4,3,2,3,1,5133
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,6,3,3,3,3,0,2518
-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-97.404,-115.0,6,3,3,3,3,0,3367
-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.032857142857,-103.475,-100.79,-115.0,6,4,3,2,3,1,1065
-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.52428571428601,-104.68,-102.96,-115.0,6,4,3,2,3,1,1327
-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,6,4,3,2,3,1,852
-109.088333333333,-107.2,-107.01,-108.43,-98.65142857142858,-100.04,-101.13,-96.545,-115.0,6,4,3,2,3,1,978
-98.748,-106.79,-98.396,-95.85,-89.395,-91.33142857142859,-100.03,-95.785,-115.0,6,3,3,3,3,0,2095
-106.07,-115.0,-106.67,-104.161666666667,-97.9471428571428,-98.8966666666667,-98.9657142857143,-97.1633333333333,-115.0,6,3,3,3,3,0,4178
-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-103.103333333333,-102.12,-115.0,6,3,3,3,3,0,6475
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-96.31857142857142,-108.12,6,4,3,2,3,1,5717
-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-101.098,-115.0,6,3,3,3,3,0,3617
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,-94.0242857142857,-108.12,6,4,3,2,3,1,5513
-103.43666666666701,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-99.32,-115.0,6,4,3,2,3,1,4840
-98.748,-97.85,-98.61,-96.1,-88.9125,-90.82,-100.03,-97.07,-115.0,6,3,3,3,3,0,2009
-98.748,-99.67,-98.61,-100.51,-88.57,-87.14857142857142,-100.03,-99.055,-115.0,6,3,3,3,3,0,1845
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,6,4,3,2,3,1,5812
-115.0,-115.0,-115.0,-115.0,-96.33,-92.14,-82.4533333333333,-78.9842857142857,-115.0,6,3,3,3,3,0,2535
-98.748,-106.79,-98.61,-99.62,-89.395,-90.49,-100.03,-95.785,-115.0,6,3,3,3,3,0,2060
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,6,4,3,2,3,1,159
-109.088333333333,-107.2,-107.14857142857099,-109.36,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,6,4,3,2,3,1,1545
-100.83,-115.0,-98.56,-115.0,-100.40666666666701,-97.84571428571432,-99.255,-99.47,-115.0,6,3,3,3,3,0,3442
-98.748,-106.79,-98.396,-97.99,-89.395,-91.33142857142859,-100.03,-95.44,-115.0,6,3,3,3,3,0,2100
-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.75,-97.1633333333333,-115.0,6,3,3,3,3,0,4261
-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.19,-102.11,-115.0,6,4,3,2,3,1,1247
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,6,3,3,3,3,0,3698
-108.21,-115.0,-103.4,-115.0,-104.295,-97.36,-96.98,-99.5725,-115.0,6,4,3,2,3,1,5045
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.47,-93.2883333333333,-115.0,6,4,3,2,3,1,398
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,6,3,3,3,3,0,2364
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.1142857142857,-108.12,6,4,3,2,3,1,5730
-109.088333333333,-107.2,-107.01,-108.43,-105.245714285714,-101.652857142857,-103.065,-102.11,-115.0,6,4,3,2,3,1,1224
-109.088333333333,-107.2,-107.01,-108.43,-98.42714285714293,-99.51857142857142,-101.13,-96.545,-115.0,6,4,3,2,3,1,962
-106.07,-115.0,-106.67,-104.161666666667,-96.90285714285707,-93.13285714285708,-96.1257142857143,-95.3516666666667,-115.0,6,3,3,3,3,0,3858
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.735,-96.5857142857143,-108.12,6,4,3,2,3,1,5621
-103.705,-110.425,-107.381666666667,-110.33,-93.58,-102.44,-96.76,-98.155,-115.0,6,3,3,3,3,0,5976
-100.83,-115.0,-98.56,-115.0,-100.89,-97.84571428571432,-99.255,-98.346,-115.0,6,3,3,3,3,0,3472
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,6,4,3,2,3,1,176
-109.088333333333,-107.2,-107.14857142857099,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,6,4,3,2,3,1,1391
-109.088333333333,-107.2,-107.01,-108.43,-104.845714285714,-101.435714285714,-103.065,-102.11,-115.0,6,4,3,2,3,1,1206
-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-81.7433333333333,-78.2614285714286,-115.0,6,3,3,3,3,0,2832
-105.21666666666701,-115.0,-104.04,-115.0,-102.425,-99.87,-96.98,-99.5725,-115.0,6,4,3,2,3,1,5001
-102.003333333333,-115.0,-98.49,-115.0,-102.805,-99.62,-100.81,-99.32,-115.0,6,4,3,2,3,1,4831
-98.748,-99.67,-98.61,-97.11,-92.8375,-90.39,-100.03,-92.995,-115.0,6,3,3,3,3,0,1940
-109.088333333333,-107.2,-107.01,-108.43,-100.124285714286,-100.032857142857,-103.475,-100.79,-115.0,6,4,3,2,3,1,1085
-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,6,4,3,2,3,1,867
-98.748,-99.67,-98.61,-95.98,-84.69,-84.7014285714286,-100.03,-95.755,-115.0,6,3,3,3,3,0,1657
-103.705,-110.425,-107.381666666667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,6,3,3,3,3,0,5965
-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-96.9533333333333,-98.9657142857143,-97.1633333333333,-115.0,6,3,3,3,3,0,4153
-109.088333333333,-107.2,-107.01,-108.43,-100.124285714286,-100.032857142857,-103.065,-100.79,-115.0,6,4,3,2,3,1,1098
-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-95.09,-115.0,6,3,3,3,3,0,3065
-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,6,3,3,3,3,0,6604
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,-88.73571428571432,-108.12,6,4,3,2,3,1,5306
-103.705,-110.425,-107.381666666667,-110.33,-92.295,-99.03,-98.33,-98.155,-115.0,6,3,3,3,3,0,6034
-103.976666666667,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-99.5725,-115.0,6,4,3,2,3,1,4963
-100.4,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,6,4,3,2,3,1,4763
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-97.72714285714292,-108.12,6,4,3,2,3,1,5653
-103.705,-110.425,-107.381666666667,-110.33,-97.085,-104.73,-100.303333333333,-99.57,-115.0,6,3,3,3,3,0,6227
-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.04,-103.475,-99.12,-115.0,6,4,3,2,3,1,1031
-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-103.103333333333,-102.12,-115.0,6,3,3,3,3,0,6521
-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,6,3,3,3,3,0,4374
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,6,4,3,2,3,1,189
-103.3625,-115.0,-104.04,-115.0,-104.42,-99.87,-96.98,-99.5725,-115.0,6,4,3,2,3,1,5004
-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,6,4,3,2,3,1,4798
-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,6,3,3,3,3,0,4298
-109.088333333333,-107.2,-107.14857142857099,-108.87,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,6,4,3,2,3,1,1524
-100.83,-115.0,-98.56,-115.0,-96.9066666666667,-97.5942857142857,-99.255,-95.54,-115.0,6,3,3,3,3,0,3297
-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-94.692,-115.0,6,3,3,3,3,0,3097
-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.75,-115.0,6,4,3,2,3,1,4493
-100.83,-115.0,-98.56,-115.0,-98.35,-97.5942857142857,-99.255,-95.502,-115.0,6,3,3,3,3,0,3325
-98.7633333333333,-115.0,-99.75,-115.0,-102.805,-98.99,-96.98,-99.5725,-115.0,6,4,3,2,3,1,4892
-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,6,4,3,2,3,1,4649
-103.705,-110.425,-107.381666666667,-110.33,-100.74,-93.02,-98.33,-99.005,-115.0,6,3,3,3,3,0,6103
-103.705,-110.425,-107.381666666667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,6,3,3,3,3,0,5928
-103.705,-110.425,-107.381666666667,-110.33,-101.715,-105.56,-100.42333333333299,-101.46,-115.0,6,3,3,3,3,0,6379
-103.04,-115.0,-98.56,-115.0,-93.6066666666667,-95.6157142857143,-99.255,-94.714,-115.0,6,3,3,3,3,0,3176
-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.7375,-115.0,6,4,3,2,3,1,4473
-106.07,-115.0,-106.67,-104.161666666667,-97.9471428571428,-96.9533333333333,-98.9657142857143,-97.1633333333333,-115.0,6,3,3,3,3,0,4166
-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,6,4,3,2,3,1,4390
-100.83,-115.0,-98.56,-115.0,-100.89,-97.84571428571432,-99.255,-98.346,-115.0,6,3,3,3,3,0,3476
-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,6,3,3,3,3,0,4301
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-98.55,-108.12,6,4,3,2,3,1,5639
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,6,4,3,2,3,1,140
-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,-78.2614285714286,-115.0,6,3,3,3,3,0,2883
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.67,-93.41,-108.12,6,4,3,2,3,1,5457
-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.18,-115.0,6,4,3,2,3,1,4561
-115.0,-115.0,-115.0,-115.0,-96.33,-90.89,-84.2033333333333,-78.2614285714286,-115.0,6,3,3,3,3,0,2782
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,6,4,3,2,3,1,534
-103.04,-115.0,-98.56,-115.0,-91.7266666666667,-95.6157142857143,-99.255,-93.26,-115.0,6,3,3,3,3,0,3152
-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-100.444,-115.0,6,3,3,3,3,0,3515
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,6,4,3,2,3,1,152
-101.28,-115.0,-98.49,-115.0,-92.03,-93.73,-98.74,-98.66,-115.0,6,4,3,2,3,1,4740
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.0133333333333,-115.0,6,4,3,2,3,1,322
-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-103.103333333333,-102.12,-115.0,6,3,3,3,3,0,6506
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.0616666666667,-115.0,6,4,3,2,3,1,276
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-88.47,-98.36,-108.12,6,4,3,2,3,1,5506
-106.07,-115.0,-106.67,-104.161666666667,-97.38857142857141,-93.39,-97.8142857142857,-94.2283333333333,-115.0,6,3,3,3,3,0,3930
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.79857142857142,-89.625,-115.0,6,4,3,2,3,1,584
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,6,3,3,3,3,0,3657
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-92.0342857142857,-91.535,-115.0,6,4,3,2,3,1,476
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-90.78,-88.73571428571432,-108.12,6,4,3,2,3,1,5315
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,6,4,3,2,3,1,5141
-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.33571428571399,-103.065,-101.825,-115.0,6,4,3,2,3,1,1156
-109.088333333333,-107.2,-107.01,-108.43,-98.81285714285721,-100.04,-101.13,-97.175,-115.0,6,4,3,2,3,1,992
-106.07,-115.0,-106.67,-104.161666666667,-102.14,-99.4216666666667,-99.43285714285707,-97.1633333333333,-115.0,6,3,3,3,3,0,4196
-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-92.658,-115.0,6,3,3,3,3,0,3050
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,6,3,3,3,3,0,2465
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,6,4,3,2,3,1,59
-109.088333333333,-107.2,-107.14857142857099,-108.87,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,6,4,3,2,3,1,1526
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-87.2633333333333,-78.2614285714286,-115.0,6,3,3,3,3,0,2631
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.55285714285708,-89.9216666666667,-115.0,6,4,3,2,3,1,342
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-95.73,-93.2766666666667,-115.0,6,3,3,3,3,0,3804
-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-82.93,-78.2614285714286,-115.0,6,3,3,3,3,0,2828
-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.73,-115.0,6,3,3,3,3,0,3823
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,6,4,3,2,3,1,780
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,6,3,3,3,3,0,2462
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.12142857142858,-91.0157142857143,-115.0,6,4,3,2,3,1,624
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,6,4,3,2,3,1,265
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.7228571428571,-93.86,-115.0,6,4,3,2,3,1,667
-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-91.7975,-115.0,6,4,3,2,3,1,4595
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,6,4,3,2,3,1,402
-99.0133333333333,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,6,4,3,2,3,1,4767
-103.705,-110.425,-107.381666666667,-110.33,-94.46,-93.02,-98.33,-99.005,-115.0,6,3,3,3,3,0,6089
-98.748,-99.67,-98.61,-97.86,-88.115,-90.68428571428568,-100.03,-92.995,-115.0,6,3,3,3,3,0,1977
-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-107.153333333333,-102.12,-115.0,6,3,3,3,3,0,6540
-107.65,-115.0,-98.56,-115.0,-99.8866666666667,-97.84571428571432,-99.255,-99.588,-115.0,6,3,3,3,3,0,3498
-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.9216666666667,-98.25142857142859,-98.15333333333332,-115.0,6,3,3,3,3,0,3987
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-95.27,-108.12,6,4,3,2,3,1,5587
-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,6,4,3,2,3,1,716
-100.0,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,6,4,3,2,3,1,4815
-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,-88.73571428571432,-108.12,6,4,3,2,3,1,5304
-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-97.36,-103.475,-99.12,-115.0,6,4,3,2,3,1,1036
-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,6,3,3,3,3,0,2382
-109.088333333333,-107.2,-107.01,-108.43,-95.29,-98.14857142857142,-99.84,-94.665,-115.0,6,4,3,2,3,1,898
-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.33571428571399,-103.065,-101.825,-115.0,6,4,3,2,3,1,1163
